@relation spk2m

@attribute IdW numeric
@attribute TotLines numeric
@attribute PoS {NNP,VBZ,NNS,VBD,PRP,PRP$,TO,VB,JJ,IN,RB,CD,DT,NN,MD,VBN,CC,RBR,VBG,VBP,PDT,WP,JJR,RP,WRB,WDT,RBS,EX,JJS,NNPS,$}
@attribute DepId numeric
@attribute DepRel {TITLE,SBJ,ROOT,OBJ,NAME,POSTHON,NMOD,OPRD,IM,PRD,TMP,DEP,PMOD,LOC,DIR,ADV,VC,APPO,COORD,CONJ,AMOD,EXT,MNR,PRP,PRT,LGS,SUB,LOCbPRD}
@attribute Prop {P2,Foc,P3,P4,BACK,A1,A2}
@attribute Emb {yes,no}
@attribute Them {T1,R1,SP1,SP2,R1-1,R1-2}
@attribute TH2 {T1,R1,SP1}
@attribute TH3 {T1,R1}
@attribute TotSpans numeric
@attribute LocSpan {A,Z,B,C,U,D,E,F,G,H}
@attribute IntRange numeric
@attribute 'min [dB]' numeric
@attribute 'RMS [dB]' numeric
@attribute 'max [dB]' numeric
@attribute 'MinPitch (Hz)' numeric
@attribute 'MaxPitch (Hz)' numeric
@attribute PitchRange numeric
@attribute 'Speech ratio' numeric
@attribute Duration[ms] numeric
@attribute ToBI {S,L*+H,HL-,LH-,U,H*,LL-,L*,HH-}

@data
10,16,VBP,9,CONJ,P3,no,R1,?,?,5,Z,6,68,71,74,93,114,21,0.094,0.094,S
11,16,VBN,11,VC,P3,no,R1,?,?,5,Z,10,68,75,78,87,105,17,0.141,0.141,U
12,16,IN,12,LOCbPRD,P3,no,R1,?,?,5,Z,4,73,75,77,91,102,11,0.09,0.09,S
13,16,DT,15,NMOD,P3,no,R1,?,?,5,Z,1,77,77,78,89,91,2,0.057,0.057,U
14,16,NN,13,PMOD,P3,no,R1,?,?,5,Z,35,46,66,81,89,101,12,0.273,0.547,L*+H
15,16,IN,12,TMP,P3,no,R1,?,?,5,Z,18,52,63,71,83,87,4,0.127,0.127,U
16,16,NNS,16,PMOD,P3,no,R1,?,?,5,Z,19,53,62,72,74,83,9,0.419,0.419,LL-
1,13,DT,2,NMOD,?,?,T1,?,?,2,A,33,42,63,75,94,109,15,0.14,0.14,U
2,13,NNS,4,SBJ,?,?,T1,?,?,2,A,34,47,69,81,125,145,21,0.366,0.366,L*+H
3,13,RB,4,ADV,?,?,R1,?,?,2,Z,10,73,78,83,124,140,16,0.132,0.265,H*
4,13,VBP,0,ROOT,?,?,R1,?,?,2,Z,19,60,73,79,118,130,13,0.19,0.19,S
5,13,TO,4,OPRD,?,?,R1,?,?,2,Z,10,59,65,68,97,118,20,0.083,0.083,U
6,13,VB,5,IM,?,?,R1,?,?,2,Z,27,53,69,80,95,128,33,0.316,0.316,S
7,13,IN,6,ADV,?,?,R1,?,?,2,Z,15,58,69,73,88,106,18,0.097,0.194,S
8,13,DT,9,NMOD,?,?,R1,?,?,2,Z,14,66,75,81,112,136,24,0.244,0.244,L*
9,13,NNS,7,PMOD,?,?,R1,?,?,2,Z,37,44,66,82,93,114,21,0.33,0.66,S
10,13,IN,9,NMOD,?,?,R1,?,?,2,Z,28,47,66,76,94,107,13,0.126,0.126,U
11,13,DT,13,NMOD,?,?,R1,?,?,2,Z,5,65,68,71,91,98,6,0.09,0.09,U
12,13,NNS,13,NMOD,?,?,R1,?,?,2,Z,26,53,67,79,74,118,44,0.119,0.477,S
13,13,NN,10,PMOD,?,?,R1,?,?,2,Z,17,56,64,73,78,90,13,0.27,0.54,LL-
1,8,CC,8,AMOD,?,?,SP1,?,?,3,A,33,43,64,76,102,105,3,0.218,0.218,U
2,8,PRP$,3,NMOD,?,?,T1,?,?,3,B,7,68,72,75,102,104,3,0.075,0.075,U
3,8,NNS,8,SBJ,?,?,T1,?,?,3,B,26,52,69,78,102,156,54,0.178,0.533,L*+H
4,8,IN,3,NMOD,?,?,T1,?,?,3,B,4,71,74,75,107,122,15,0.06,0.06,U
5,8,DT,7,NMOD,?,?,T1,?,?,3,B,18,59,70,77,103,126,23,0.199,0.199,U
6,8,JJ,7,NMOD,?,?,T1,?,?,3,B,17,61,73,78,114,126,12,0.129,0.258,S
7,8,NN,4,PMOD,?,?,R1,?,?,3,Z,14,64,73,78,83,99,16,0.275,0.275,L*
8,8,JJ,0,ROOT,?,?,R1,?,?,3,Z,29,45,64,74,82,92,10,0.25,0.25,LL-
1,14,IN,7,TMP,?,?,SP1,?,?,3,A,33,42,63,75,104,110,6,0.136,0.136,U
2,14,DT,4,NMOD,?,?,SP1,?,?,3,A,17,57,66,74,97,104,6,0.093,0.093,U
3,14,JJ,4,NMOD,?,?,SP1,?,?,3,A,26,56,71,82,108,148,40,0.287,0.287,L*+H
4,14,NN,1,PMOD,?,?,SP1,?,?,3,A,38,39,61,77,91,108,17,0.497,0.497,LL-
5,14,DT,7,SBJ,?,?,T1,?,?,3,B,22,58,73,80,115,128,13,0.164,0.164,H*
6,14,VBP,0,ROOT,?,?,R1,?,?,3,Z,16,59,69,75,0,0,0,0.114,0.114,S
7,14,VBN,7,VC,?,?,R1,?,?,3,Z,22,58,72,79,97,112,15,0.244,0.244,S
8,14,TO,8,OPRD,?,?,R1,?,?,3,Z,5,64,67,69,91,93,2,0.08,0.08,U
9,14,VB,9,IM,?,?,R1,?,?,3,Z,25,53,66,79,108,118,10,0.34,0.34,H*
10,14,DT,12,NMOD,?,?,R1,?,?,3,Z,2,74,75,76,95,97,2,0.074,0.074,U
11,14,NNS,10,OBJ,?,?,R1,?,?,3,Z,21,58,70,79,91,99,8,0.159,0.318,S
12,14,IN,12,NMOD,?,?,R1,?,?,3,Z,5,67,70,72,84,84,0,0.08,0.08,U
13,14,PRP$,15,NMOD,?,?,R1,?,?,3,Z,11,65,71,76,80,95,15,0.142,0.142,U
14,14,NNS,13,PMOD,?,?,R1,?,?,3,Z,19,57,65,76,39,100,61,0.201,0.604,LL-
1,20,NNP,2,TITLE,?,?,T1,?,?,2,A,17,55,65,73,99,106,7,0.137,0.274,L*+H
2,20,NNP,3,SBJ,?,?,T1,?,?,2,A,24,53,71,78,85,136,51,0.258,0.516,S
3,20,VBD,0,ROOT,?,?,R1,?,?,2,Z,9,61,68,71,94,103,8,0.124,0.124,U
4,20,JJ,6,NMOD,?,?,R1,?,?,2,Z,28,52,71,80,92,145,52,0.112,0.448,L*+H
5,20,NN,6,NMOD,?,?,R1,?,?,2,Z,36,45,68,81,102,104,3,0.243,0.243,S
6,20,NN,3,PRD,?,?,R1,?,?,2,Z,38,41,66,78,98,109,11,0.211,0.634,L*+H
7,20,CC,6,COORD,?,?,R1,?,?,2,Z,3,69,71,73,92,97,5,0.075,0.075,U
8,20,NN,7,CONJ,?,?,R1,?,?,2,Z,36,44,66,80,91,128,37,0.187,0.56,L*+H
9,20,IN,6,NMOD,?,?,R1,?,?,2,Z,24,48,64,72,92,109,17,0.155,0.155,U
10,20,DT,12,NMOD,?,?,R1,?,?,2,Z,2,69,71,72,49,93,44,0.081,0.081,U
11,20,NN,12,NMOD,?,?,R1,?,?,2,Z,22,55,70,77,49,119,70,0.108,0.323,S
12,20,NN,9,PMOD,?,?,R1,?,?,2,Z,31,45,67,76,88,103,15,0.203,0.609,L*+H
13,20,IN,12,NMOD,?,?,R1,?,?,2,Z,10,60,65,70,83,100,17,0.117,0.117,U
14,20,DT,16,NMOD,?,?,R1,?,?,2,Z,7,65,69,72,103,103,0,0.063,0.063,U
15,20,JJ,16,NMOD,?,?,R1,?,?,2,Z,22,56,73,78,95,110,15,0.091,0.454,H*
16,20,NN,13,PMOD,?,?,R1,?,?,2,Z,13,63,71,76,89,99,10,0.131,0.392,S
17,20,IN,16,NMOD,?,?,R1,?,?,2,Z,5,68,71,73,83,91,8,0.087,0.087,U
18,20,NNP,19,NAME,?,?,R1,?,?,2,Z,24,54,71,77,83,114,31,0.159,0.317,L*
19,20,NNPS,17,PMOD,?,?,R1,?,?,2,Z,27,49,66,76,87,105,18,0.149,0.597,S
20,20,NNP,19,POSTHON,?,?,R1,?,?,2,Z,24,47,61,71,47,101,54,0.106,0.317,LL-
1,11,IN,8,ADV,?,?,SP1,SP1,?,2,A,19,56,70,75,98,111,13,0.157,0.157,U
2,11,NNP,3,NAME,?,?,SP1,T1,?,2,Z,7,72,76,79,111,126,16,0.132,0.265,H*
3,11,NNP,4,SBJ,?,?,SP1,T1,?,2,Z,9,73,80,82,110,128,18,0.106,0.213,S
4,11,MD,1,SUB,?,?,SP1,R1,?,2,Z,20,61,76,81,120,124,5,0.197,0.197,S
5,11,VB,4,VC,?,?,SP1,R1,?,2,Z,42,38,61,80,126,235,108,0.591,0.591,LH-
6,11,PRP,8,SBJ,?,?,T1,?,?,2,B,17,53,61,71,0,0,0,0.206,0.206,U
7,11,NN,10,NMOD,?,?,R1,?,?,2,Z,17,63,76,80,99,117,19,0.18,0.36,L*+H
8,11,NN,8,PRD,?,?,R1,?,?,2,Z,18,58,72,77,98,122,24,0.269,0.269,S
9,11,RB,8,ADV,?,?,R1,?,?,2,Z,29,50,72,79,98,103,5,0.211,0.211,S
10,11,RB,11,AMOD,?,?,R1,?,?,2,Z,14,64,72,79,76,98,22,0.129,0.259,S
11,11,RB,8,ADV,?,?,R1,?,?,2,Z,28,41,62,69,38,106,69,0.198,0.396,LL-
1,4,NN,5,NMOD,?,?,R1,?,?,2,A,34,46,71,80,92,124,32,0.208,0.416,H*
2,4,NNS,9,OBJ,?,?,R1,?,?,2,A,23,55,67,78,86,109,22,0.192,0.383,LL-
3,4,PRP,9,SBJ,?,?,SP1,?,?,2,Z,5,67,69,72,88,107,20,0.089,0.089,U
4,4,VBZ,0,ROOT,?,?,SP1,?,?,2,Z,28,45,63,73,30,45,15,0.453,0.453,LL-
1,24,CC,14,DEP,?,?,SP1,SP1,?,3,A,13,55,64,68,89,89,0,0.08,0.08,U
2,24,IN,14,ADV,?,?,SP1,R1,?,3,A,20,56,67,76,89,112,23,0.166,0.166,U
3,24,DT,6,NMOD,?,?,SP1,R1,?,3,A,31,47,67,78,90,100,9,0.189,0.189,U
4,24,JJ,6,NMOD,?,?,SP1,R1,?,3,A,27,52,68,79,124,130,6,0.275,0.275,H*
5,24,DT,6,NMOD,?,?,SP1,R1,?,3,A,29,50,69,79,116,127,11,0.183,0.183,U
6,24,NNS,2,PMOD,?,?,SP1,R1,?,3,A,44,35,58,79,117,214,97,0.688,0.688,LH-
7,24,DT,9,NMOD,?,?,T1,?,?,3,B,14,65,74,79,113,124,10,0.206,0.206,S
8,24,NNS,13,NMOD,?,?,T1,?,?,3,B,21,61,75,82,109,120,11,0.229,0.229,S
9,24,IN,9,NMOD,?,?,T1,?,?,3,B,3,73,75,77,103,110,7,0.057,0.057,U
10,24,NNS,10,PMOD,?,?,T1,?,?,3,B,18,62,72,79,97,128,31,0.235,0.47,L*+H
11,24,JJ,13,NMOD,?,?,T1,?,?,3,B,10,68,75,78,114,118,4,0.287,0.287,S
12,24,NN,14,SBJ,?,?,T1,?,?,3,B,39,38,58,77,115,137,22,0.619,0.619,LH-
13,24,VBP,0,ROOT,?,?,R1,?,?,3,Z,13,62,70,75,96,103,8,0.126,0.126,U
14,24,VBG,14,VC,?,?,R1,?,?,3,Z,6,73,78,79,108,109,1,0.075,0.149,S
15,24,TO,15,VC,?,?,R1,?,?,3,Z,5,72,75,77,102,108,6,0.057,0.057,U
16,24,VB,16,IM,?,?,R1,?,?,3,Z,5,71,74,76,101,105,4,0.08,0.08,S
17,24,VBG,17,VC,?,?,R1,?,?,3,Z,27,55,74,82,99,251,152,0.269,0.539,H*
18,24,IN,18,LOC,?,?,R1,?,?,3,Z,20,54,67,74,96,101,4,0.086,0.086,U
19,24,DT,22,NMOD,?,?,R1,?,?,3,Z,3,71,73,74,82,96,14,0.103,0.103,U
20,24,JJ,22,NMOD,?,?,R1,?,?,3,Z,13,66,75,80,82,115,32,0.189,0.378,L*+H
21,24,NN,19,PMOD,?,?,R1,?,?,3,Z,11,65,73,76,107,120,14,0.149,0.298,S
22,24,IN,22,NMOD,?,?,R1,?,?,3,Z,9,66,71,75,88,117,29,0.097,0.097,U
23,24,DT,25,NMOD,?,?,R1,?,?,3,Z,4,67,69,71,83,88,5,0.086,0.086,U
24,24,NN,23,PMOD,?,?,R1,?,?,3,Z,25,47,62,72,34,112,79,0.469,0.469,LL-
1,18,RB,14,ADV,?,?,SP1,?,?,21,A,16,63,75,79,111,139,29,0.218,0.218,H*
2,18,IN,1,AMOD,?,?,SP1,?,?,21,A,10,62,68,72,117,140,23,0.107,0.107,U
3,18,DT,5,NMOD,P2,yes,SP1,T1,?,21,B,4,70,72,74,111,117,6,0.086,0.086,U
4,18,NN,5,NMOD,P2,yes,SP1,T1,?,21,B,25,56,74,82,103,113,10,0.144,0.288,S
5,18,NN,6,SBJ,P2,yes,SP1,T1,?,21,B,11,66,72,77,95,117,22,0.156,0.312,S
6,18,VBZ,2,SUB,P2,yes,SP1,R1,?,21,C,6,68,72,75,87,95,8,0.107,0.107,U
7,18,RB,6,ADV,P2,yes,SP1,R1,?,21,C,22,54,68,76,87,120,33,0.096,0.382,S
8,18,RB,6,PRD,P2,yes,SP1,R1,?,21,C,10,70,75,80,87,116,30,0.125,0.251,H*
9,18,PRP,11,SBJ,?,?,SP2,?,?,21,D,8,64,68,72,77,87,9,0.123,0.123,U
10,18,VBP,0,ROOT,?,?,SP2,?,?,21,D,36,34,53,70,77,98,22,0.711,0.711,LL-
11,18,PRP,14,SBJ,?,?,R1,?,?,21,Z,19,55,66,74,99,100,1,0.181,0.181,U
12,18,NN,14,PRD,?,?,R1,?,?,21,Z,28,53,73,81,108,120,13,0.292,0.292,H*
13,18,IN,15,NMOD,?,?,R1,?,?,21,Z,11,64,69,75,105,111,6,0.053,0.053,U
14,18,DT,19,NMOD,?,?,R1,?,?,21,Z,1,76,76,77,96,105,9,0.078,0.078,U
15,18,JJ,19,NMOD,?,?,R1,?,?,21,Z,5,73,76,78,97,105,8,0.132,0.132,S
16,18,NN,16,PMOD,?,?,R1,?,?,21,Z,9,67,70,76,78,104,26,0.187,0.374,S
17,18,TO,19,NMOD,?,?,R1,?,?,21,Z,8,63,67,72,77,87,9,0.058,0.058,U
18,18,VB,20,IM,?,?,R1,?,?,21,Z,27,45,64,73,80,91,11,0.219,0.437,LL-
1,16,NN,4,SBJ,?,?,R1,?,?,2,A,37,41,69,78,126,142,17,0.203,0.406,L*+H
2,16,RB,4,TMP,?,?,R1,?,?,2,A,11,73,79,83,99,124,25,0.128,0.256,S
3,16,VBZ,9,OBJ,?,?,R1,?,?,2,A,13,65,72,78,99,103,4,0.261,0.261,S
4,16,PRP,6,SBJ,?,?,R1,?,?,2,A,23,47,60,71,0,0,0,0.103,0.103,U
5,16,VBP,4,OBJ,?,?,R1,?,?,2,A,40,38,55,78,0,0,0,0.506,0.506,LL-
6,16,VBZ,0,ROOT,?,?,SP1,T1,?,2,Z,30,47,66,77,89,100,11,0.283,0.283,S
7,16,JJ,14,NMOD,A1,?,SP1,R1,?,2,Z,14,66,75,81,92,105,14,0.103,0.414,L*
8,16,NNP,12,TITLE,A1,?,SP1,R1,?,2,Z,11,65,70,76,90,108,18,0.25,0.25,S
9,16,NNP,14,NMOD,A1,?,SP1,R1,?,2,Z,24,52,69,77,91,99,8,0.117,0.234,S
10,16,NNS,14,NMOD,A1,?,SP1,R1,?,2,Z,23,58,72,81,87,109,22,0.14,0.419,S
11,16,NN,9,SBJ,A1,?,SP1,R1,?,2,Z,38,39,67,77,96,109,12,0.151,0.604,S
12,16,NNP,16,NAME,A1,?,SP1,R1,?,2,Z,36,41,62,77,101,109,8,0.272,0.272,L*
13,16,NNP,14,APPO,A1,?,SP1,R1,?,2,Z,32,42,54,74,79,93,14,0.681,0.681,LL-
14,16,DT,19,NMOD,A2,?,SP1,R1,?,2,Z,16,57,69,74,94,96,2,0.109,0.109,U
15,16,NN,21,NMOD,A2,?,SP1,R1,?,2,Z,23,56,71,79,95,106,11,0.321,0.321,L*
16,16,NN,14,APPO,A2,?,SP1,R1,?,2,Z,31,44,63,74,65,107,42,0.146,0.586,LL-
1,15,PRP,3,SBJ,?,?,T1,?,?,2,A,7,64,68,71,32,109,78,0.094,0.094,U
2,15,VBP,0,ROOT,?,?,R1,?,?,2,Z,21,58,73,78,105,126,21,0.251,0.251,S
3,15,PRP,5,SBJ,?,?,R1,?,?,2,Z,2,75,76,77,107,113,7,0.098,0.098,U
4,15,VBP,3,OBJ,?,?,R1,?,?,2,Z,15,66,74,81,100,108,8,0.208,0.208,S
5,15,CD,13,NMOD,?,?,R1,?,?,2,Z,3,78,79,81,98,112,14,0.173,0.173,L*
6,15,RBR,13,NMOD,?,?,R1,?,?,2,Z,43,34,55,77,41,102,61,0.706,0.706,LL-
7,15,CD,13,NMOD,?,?,R1,?,?,2,Z,22,57,74,79,106,112,6,0.141,0.141,S
8,15,RBR,13,NMOD,?,?,R1,?,?,2,Z,3,76,78,79,104,112,8,0.169,0.169,S
9,15,NN,5,OBJ,?,?,R1,?,?,2,Z,40,41,63,81,86,110,24,0.329,0.659,L*
10,15,CD,13,APPO,?,?,R1,?,?,2,Z,12,64,72,76,100,102,2,0.127,0.127,S
11,15,RBR,17,NMOD,?,?,R1,?,?,2,Z,5,71,74,76,90,105,15,0.214,0.214,S
12,15,NN,3,OBJ,?,?,R1,?,?,2,Z,38,38,57,77,103,118,15,0.482,0.482,L*
13,15,CD,21,NMOD,?,?,R1,?,?,2,Z,19,57,70,76,97,102,5,0.131,0.131,S
14,15,RBR,21,NMOD,?,?,R1,?,?,2,Z,7,69,74,76,87,97,10,0.178,0.178,S
15,15,NN,3,OPRD,?,?,R1,?,?,2,Z,31,42,64,74,36,92,56,0.353,0.353,LL-
1,16,WRB,3,TMP,P2,yes,T1,SP1,?,17,B,37,42,65,79,123,128,5,0.219,0.219,S
2,16,PRP,3,SBJ,P2,yes,T1,T1,?,17,C,5,74,77,79,128,142,14,0.112,0.112,U
3,16,VBD,17,TMP,P2,yes,T1,R1,?,17,D,8,68,72,76,111,170,59,0.217,0.217,H*
4,16,NNS,3,OBJ,P2,yes,T1,R1,?,17,D,22,61,74,84,102,117,15,0.241,0.482,S
5,16,VBG,3,OPRD,P3,yes,T1,T1,?,17,E,28,52,72,81,93,111,18,0.126,0.378,S
6,16,CD,9,NMOD,P3,yes,T1,T1,?,237,E,32,47,71,79,99,137,37,0.173,1.384,H*
7,16,JJ,9,NMOD,P3,yes,T1,T1,?,17,E,23,55,71,77,88,123,35,0.208,0.416,S
8,16,JJ,9,NMOD,P3,yes,T1,T1,?,17,E,10,67,74,77,103,114,11,0.176,0.353,S
9,16,NNS,5,OBJ,P3,yes,T1,T1,?,17,E,40,36,61,75,91,119,28,0.285,0.57,LH-
10,16,DT,11,NMOD,P3,yes,T1,R1,?,17,F,17,57,66,73,97,102,5,0.144,0.144,U
11,16,NN,5,OBJ,P3,yes,T1,R1,?,18,F,14,66,73,79,97,117,20,0.336,0.336,L*
12,16,IN,11,NMOD,P3,yes,T1,R1,?,18,F,7,71,76,78,97,101,3,0.091,0.091,U
13,16,DT,14,NMOD,P3,yes,T1,R1,?,18,F,7,72,76,79,98,105,6,0.063,0.189,S
14,16,NN,12,PMOD,P3,yes,T1,R1,?,18,F,41,36,55,77,96,135,39,0.489,0.979,LH-
15,16,CD,17,SBJ,P3,yes,R1,T1,?,18,H,37,43,73,80,87,132,45,0.118,0.825,H*
16,16,VBD,0,ROOT,P3,yes,R1,R1,?,18,Z,33,43,66,76,79,88,9,0.215,0.646,LL-
1,12,IN,7,ADV,?,?,T1,?,?,2,A,23,47,62,70,0,0,0,0.107,0.107,U
2,12,DT,3,NMOD,?,?,T1,?,?,2,A,13,67,74,80,129,140,11,0.216,0.216,H*
3,12,NNS,1,PMOD,?,?,T1,?,?,2,A,41,40,67,81,89,133,45,0.298,0.596,LL-
4,12,DT,6,NMOD,?,?,R1,T1,?,2,Z,13,63,71,76,99,110,11,0.093,0.093,U
5,12,NN,7,SBJ,?,?,R1,T1,?,2,Z,8,74,79,81,94,106,13,0.177,0.177,L*
6,12,VBZ,0,ROOT,?,?,R1,R1,?,2,Z,8,69,73,77,85,96,11,0.097,0.097,U
7,12,NN,7,PRD,?,?,R1,R1,?,2,Z,45,33,52,78,81,96,15,0.413,0.826,LL-
8,12,IN,7,ADV,?,?,R1,R1,?,2,Z,31,44,62,75,0,0,0,0.151,0.151,S
9,12,TO,10,PMOD,?,?,R1,R1,?,2,Z,14,61,67,75,104,107,3,0.109,0.109,U
10,12,CD,12,NMOD,?,?,R1,R1,?,2,Z,27,53,71,81,83,129,45,0.165,0.659,H*
11,12,DT,15,NMOD,?,?,R1,R1,?,2,Z,0,72,72,73,82,83,2,0.067,0.067,U
12,12,NN,12,ADV,?,?,R1,R1,?,2,Z,30,44,65,74,79,85,7,0.317,0.317,LL-
1,18,NNS,9,SBJ,?,?,T1,?,?,4,A,50,36,66,86,89,140,52,0.312,0.623,H*
2,18,RB,4,ADV,?,?,T1,?,?,4,A,17,61,70,78,101,126,24,0.268,0.268,S
3,18,VBN,1,APPO,?,?,T1,?,?,4,A,26,56,73,82,109,122,13,0.147,0.294,S
4,18,IN,4,ADV,?,?,T1,?,?,4,A,6,70,73,76,99,111,11,0.076,0.076,U
5,18,DT,7,NMOD,?,?,T1,?,?,4,A,1,75,76,76,93,99,7,0.071,0.071,U
6,18,NNS,5,PMOD,?,?,T1,?,?,4,A,47,34,57,81,88,112,25,0.438,0.876,HL-
7,18,VBP,0,ROOT,?,?,R1,?,?,4,B,33,46,67,79,131,136,5,0.193,0.193,S
8,18,DT,12,NMOD,P2,yes,R1,T1,?,4,C,14,64,71,78,56,108,52,0.132,0.132,U
9,18,JJ,12,NMOD,P2,yes,R1,T1,?,4,C,13,67,75,80,91,132,41,0.192,0.385,H*
10,18,NN,13,SBJ,P2,yes,R1,T1,?,4,C,37,41,63,78,90,93,3,0.41,0.41,S
11,18,MD,9,OBJ,P2,yes,R1,R1,?,4,Z,18,58,70,76,88,100,12,0.162,0.162,U
12,18,VB,13,VC,P2,yes,R1,R1,?,4,Z,8,69,75,78,84,115,31,0.233,0.233,S
13,18,PRP$,16,NMOD,P2,yes,R1,R1,?,4,Z,11,64,69,75,84,89,5,0.137,0.137,U
14,18,NN,14,PRD,P2,yes,R1,R1,?,4,Z,27,53,71,81,110,118,8,0.279,0.279,S
15,18,RB,16,NMOD,P2,yes,R1,R1,?,4,Z,32,51,71,83,105,111,6,0.263,0.263,H*
16,18,IN,14,ADV,P2,yes,R1,R1,?,4,Z,10,66,71,76,81,110,29,0.177,0.177,S
17,18,DT,22,NMOD,P2,yes,R1,R1,?,4,Z,6,66,70,73,80,94,14,0.111,0.111,U
18,18,NN,18,PMOD,P2,yes,R1,R1,?,4,Z,32,43,63,75,70,76,6,0.277,0.554,LL-
1,18,DT,3,NMOD,P2,no,R1,?,?,1,A,16,64,75,80,124,144,20,0.147,0.147,L*+H
2,18,NN,4,SBJ,P2,no,R1,?,?,1,A,2,77,78,79,144,154,10,0.096,0.096,S
3,18,VBZ,0,ROOT,P2,no,R1,?,?,1,B,5,74,76,79,114,146,32,0.096,0.096,U
4,18,VBN,4,VC,P2,no,R1,?,?,1,B,24,59,75,84,109,121,12,0.25,0.25,S
5,18,RP,5,PRT,P2,no,R1,?,?,1,B,22,61,76,83,109,115,6,0.147,0.147,S
6,18,DT,8,NMOD,P2,no,R1,?,?,1,B,18,56,68,74,0,0,0,0.077,0.077,U
7,18,NNS,11,NMOD,P2,no,R1,?,?,1,B,28,54,74,82,97,109,12,0.158,0.316,L*
8,18,JJ,11,NMOD,P2,no,R1,?,?,1,B,15,67,76,83,79,107,28,0.108,0.324,S
9,18,NN,5,OBJ,P2,no,R1,?,?,1,B,40,40,59,80,80,112,32,0.703,0.703,LL-
10,18,CC,4,COORD,P3,no,SP1,?,?,1,C,18,58,69,76,99,102,3,0.107,0.107,U
11,18,RBS,15,SBJ,P3,no,T1,?,?,1,D,23,59,74,82,102,132,31,0.258,0.258,L*+H
12,18,VBP,13,CONJ,P3,no,R1,?,?,1,Z,26,55,75,82,107,130,23,0.14,0.28,S
13,18,TO,15,OPRD,P3,no,R1,?,?,1,Z,9,67,71,76,88,107,19,0.063,0.063,U
14,18,VB,16,IM,P3,no,R1,?,?,1,Z,5,73,76,78,96,101,5,0.096,0.096,S
15,18,IN,17,LOCbPRD,P3,no,R1,?,?,1,Z,2,75,76,77,94,99,5,0.063,0.063,U
16,18,PRP$,21,NMOD,P3,no,R1,?,?,1,Z,2,75,76,77,89,94,5,0.092,0.092,U
17,18,JJ,21,NMOD,P3,no,R1,?,?,1,Z,21,59,74,79,89,97,9,0.177,0.177,S
18,18,NNS,18,PMOD,P3,no,R1,?,?,1,Z,25,51,65,76,81,96,15,0.224,0.448,LL-
1,7,EX,3,SBJ,?,?,R1,?,?,1,U,12,66,75,78,106,109,2,0.096,0.096,S
2,7,MD,0,ROOT,?,?,R1,?,?,1,U,7,71,75,78,100,108,9,0.067,0.067,U
3,7,VB,3,VC,?,?,R1,?,?,1,U,5,74,78,80,103,111,9,0.089,0.089,S
4,7,DT,6,NMOD,?,?,R1,?,?,1,U,2,78,78,79,93,103,10,0.059,0.059,U
5,7,NN,4,PRD,?,?,R1,?,?,1,U,7,77,81,84,93,109,16,0.136,0.136,H*
6,7,IN,6,NMOD,?,?,R1,?,?,1,U,2,75,76,77,88,110,21,0.056,0.056,U
7,7,NN,7,PMOD,?,?,R1,?,?,1,U,31,50,67,80,45,93,48,0.295,0.591,LL-
1,16,NN,18,OBJ,?,?,T1,?,?,5,A,31,46,68,77,131,142,11,0.139,0.139,L*
2,16,WP,3,SBJ,P2,yes,T1,T1,?,5,B,3,77,79,80,138,142,4,0.073,0.073,U
3,16,VBP,1,NMOD,P2,yes,T1,R1,?,5,C,27,49,62,76,131,138,7,0.101,0.101,S
4,16,VBN,3,VC,P2,yes,T1,R1,?,5,C,28,55,75,83,110,139,29,0.095,0.189,S
5,16,RB,4,MNR,P2,yes,T1,R1,?,5,C,15,68,77,82,109,121,12,0.256,0.256,S
6,16,DT,8,NMOD,P2,yes,T1,R1,?,5,C,15,68,77,84,115,125,10,0.183,0.183,L*+H
7,16,PRP$,8,NMOD,P2,yes,T1,R1,?,5,C,4,79,81,83,101,125,24,0.114,0.114,U
8,16,NNS,9,SBJ,P2,yes,T1,R1,?,5,C,44,39,65,83,87,101,14,0.483,0.483,LH-
9,16,VBP,3,OBJ,?,?,R1,?,?,5,D,35,46,74,81,117,130,13,0.193,0.193,L*+H
10,16,IN,9,VC,?,?,R1,?,?,5,D,21,63,77,84,115,117,1,0.068,0.136,S
11,16,TO,11,OPRD,?,?,R1,?,?,5,D,17,52,62,69,95,100,5,0.12,0.12,U
12,16,VB,12,IM,?,?,R1,?,?,5,D,15,63,72,77,86,114,28,0.252,0.252,S
13,16,PRP$,15,NMOD,?,?,R1,?,?,5,D,9,67,73,76,85,87,1,0.098,0.098,U
14,16,NNS,13,OBJ,?,?,R1,?,?,5,D,36,46,65,82,85,96,10,0.229,0.458,HL-
15,16,PRP,18,SBJ,?,?,SP1,?,?,5,Z,13,58,67,71,92,111,18,0.079,0.079,U
16,16,VBZ,0,ROOT,?,?,SP1,?,?,5,Z,17,56,65,73,74,92,19,0.356,0.356,LL-
1,11,IN,23,ADV,?,?,T1,?,?,3,A,10,57,64,67,109,123,14,0.098,0.098,U
2,11,PRP,17,SBJ,?,?,T1,?,?,3,A,10,70,77,80,109,114,5,0.077,0.077,U
3,11,VBP,15,SUB,?,?,T1,?,?,3,A,3,80,82,83,114,126,12,0.091,0.091,S
4,11,WRB,20,MNR,?,?,T1,?,?,3,A,1,83,83,84,126,128,3,0.05,0.05,L*
