@relation spk4m

@attribute IdW numeric
@attribute TotLines numeric
@attribute PoS {NNP,VBZ,NNS,VBD,PRP,PRP$,TO,VB,JJ,IN,RB,CD,DT,NN,MD,VBN,CC,RBR,VBG,VBP,PDT,WP,JJR,RP,WRB,WDT,RBS,EX,JJS,NNPS,$}
@attribute DepId numeric
@attribute DepRel {TITLE,SBJ,ROOT,OBJ,NAME,POSTHON,NMOD,OPRD,IM,PRD,TMP,DEP,PMOD,LOC,DIR,ADV,VC,APPO,COORD,CONJ,AMOD,EXT,MNR,PRP,PRT,LGS,SUB,LOCbPRD}
@attribute Prop {P2,Foc,P3,P4,BACK,A1,A2}
@attribute Emb {yes,no}
@attribute Them {T1,R1,SP1,SP2,R1-1,R1-2}
@attribute TH2 {T1,R1,SP1}
@attribute TH3 {T1,R1}
@attribute TotSpans numeric
@attribute LocSpan {A,Z,B,C,U,D,E,F,G,H}
@attribute IntRange numeric
@attribute 'min [dB]' numeric
@attribute 'RMS [dB]' numeric
@attribute 'max [dB]' numeric
@attribute 'MinPitch (Hz)' numeric
@attribute 'MaxPitch (Hz)' numeric
@attribute PitchRange numeric
@attribute 'Speech ratio' numeric
@attribute Duration[ms] numeric
@attribute ToBI {S,L*+H,LL-,HL-,U,H*,L*,LH-,HH-}

@data
13,15,NNP,18,NAME,?,?,SP1,?,?,18,Z,12,60,67,72,77,91,15,0.167,0.335,L*
14,15,NNP,18,NAME,?,?,SP1,?,?,18,Z,3,67,68,70,78,85,7,0.197,0.197,S
15,15,NNP,15,OBJ,?,?,SP1,?,?,18,Z,15,53,64,68,75,118,43,0.24,0.479,LH-
1,16,DT,2,NMOD,P2,no,T1,?,?,5,A,32,50,75,82,129,147,19,0.237,0.237,L*+H
2,16,NNS,3,SBJ,P2,no,T1,?,?,5,A,14,67,76,82,110,126,16,0.269,0.269,S
3,16,VBP,0,ROOT,P2,no,R1,?,?,5,B,3,68,70,72,94,110,16,0.098,0.098,U
4,16,RB,5,ADV,P2,no,R1,?,?,5,B,18,64,74,82,90,125,35,0.169,0.506,H*
5,16,VBG,3,VC,P2,no,R1,?,?,5,B,7,72,76,79,107,121,14,0.131,0.261,S
6,16,PRP$,7,NMOD,P2,no,R1,?,?,5,B,14,60,71,74,91,107,15,0.114,0.114,U
7,16,NN,5,OBJ,P2,no,R1,?,?,5,B,26,51,65,77,90,104,13,0.408,0.408,LL-
8,16,CC,3,COORD,P3,no,SP1,?,?,5,C,13,60,70,73,102,104,2,0.135,0.135,U
9,16,NNS,11,SBJ,P3,no,T1,?,?,5,D,10,65,71,75,101,125,23,0.146,0.437,L*+H
10,16,VBP,9,CONJ,P3,no,R1,?,?,5,Z,12,62,69,74,91,122,31,0.136,0.136,S
11,16,VBN,11,VC,P3,no,R1,?,?,5,Z,13,63,72,76,91,111,20,0.145,0.145,U
12,16,IN,12,LOCbPRD,P3,no,R1,?,?,5,Z,3,70,72,73,96,106,10,0.073,0.073,S
13,16,DT,15,NMOD,P3,no,R1,?,?,5,Z,4,66,69,70,96,97,1,0.053,0.053,U
14,16,NN,13,PMOD,P3,no,R1,?,?,5,Z,25,52,65,77,94,295,202,0.326,0.653,L*
15,16,IN,12,TMP,P3,no,R1,?,?,5,Z,15,54,65,69,83,87,4,0.184,0.184,U
16,16,NNS,16,PMOD,P3,no,R1,?,?,5,Z,35,36,60,71,79,83,4,0.487,0.487,LL-
1,13,DT,2,NMOD,?,?,T1,?,?,2,A,23,51,64,74,93,119,25,0.165,0.165,U
2,13,NNS,4,SBJ,?,?,T1,?,?,2,A,30,49,69,79,119,144,25,0.366,0.366,L*+H
3,13,RB,4,ADV,?,?,R1,?,?,2,Z,29,52,75,81,115,126,11,0.192,0.384,H*
4,13,VBP,0,ROOT,?,?,R1,?,?,2,Z,12,63,72,75,107,119,12,0.154,0.154,S
5,13,TO,4,OPRD,?,?,R1,?,?,2,Z,16,56,66,72,87,97,10,0.123,0.123,U
6,13,VB,5,IM,?,?,R1,?,?,2,Z,20,57,71,77,101,117,16,0.238,0.238,S
7,13,IN,6,ADV,?,?,R1,?,?,2,Z,19,56,70,75,100,210,110,0.14,0.281,S
8,13,DT,9,NMOD,?,?,R1,?,?,2,Z,19,59,75,79,101,111,11,0.254,0.254,L*+H
9,13,NNS,7,PMOD,?,?,R1,?,?,2,Z,29,48,69,76,92,106,14,0.256,0.511,S
10,13,IN,9,NMOD,?,?,R1,?,?,2,Z,9,64,67,73,89,104,15,0.1,0.1,U
11,13,DT,13,NMOD,?,?,R1,?,?,2,Z,3,66,67,69,87,95,8,0.112,0.112,U
12,13,NNS,13,NMOD,?,?,R1,?,?,2,Z,29,45,66,74,78,105,26,0.161,0.646,S
13,13,NN,10,PMOD,?,?,R1,?,?,2,Z,22,48,61,70,72,108,36,0.306,0.612,LL-
1,8,CC,8,AMOD,?,?,SP1,?,?,3,A,17,59,71,76,115,122,7,0.121,0.121,U
2,8,PRP$,3,NMOD,?,?,T1,?,?,3,B,4,73,76,77,117,122,5,0.09,0.09,U
3,8,NNS,8,SBJ,?,?,T1,?,?,3,B,29,53,72,81,110,149,39,0.223,0.669,H*
4,8,IN,3,NMOD,?,?,T1,?,?,3,B,8,68,72,75,104,117,13,0.088,0.088,U
5,8,DT,7,NMOD,?,?,T1,?,?,3,B,10,63,68,73,92,106,13,0.177,0.177,U
6,8,JJ,7,NMOD,?,?,T1,?,?,3,B,8,68,73,76,95,102,7,0.09,0.179,S
7,8,NN,4,PMOD,?,?,R1,?,?,3,Z,21,53,68,75,71,95,24,0.337,0.337,S
8,8,JJ,0,ROOT,?,?,R1,?,?,3,Z,14,51,59,65,0,0,0,0.267,0.267,LL-
1,14,IN,7,TMP,?,?,SP1,?,?,3,A,19,56,68,75,110,113,2,0.112,0.112,U
2,14,DT,4,NMOD,?,?,SP1,?,?,3,A,16,58,69,74,107,114,7,0.122,0.122,U
3,14,JJ,4,NMOD,?,?,SP1,?,?,3,A,25,56,70,81,124,129,5,0.377,0.377,H*
4,14,NN,1,PMOD,?,?,SP1,?,?,3,A,22,54,67,75,92,111,19,0.415,0.415,HL-
5,14,DT,7,SBJ,?,?,T1,?,?,3,B,20,59,72,79,118,144,26,0.194,0.194,L*+H
6,14,VBP,0,ROOT,?,?,R1,?,?,3,Z,13,61,68,74,135,144,9,0.105,0.105,S
7,14,VBN,7,VC,?,?,R1,?,?,3,Z,22,56,69,78,104,106,2,0.201,0.201,S
8,14,TO,8,OPRD,?,?,R1,?,?,3,Z,12,54,59,66,0,0,0,0.075,0.075,U
9,14,VB,9,IM,?,?,R1,?,?,3,Z,22,57,67,79,117,123,7,0.428,0.428,L*
10,14,DT,12,NMOD,?,?,R1,?,?,3,Z,11,62,71,73,103,116,14,0.078,0.078,U
11,14,NNS,10,OBJ,?,?,R1,?,?,3,Z,21,56,69,77,95,109,14,0.189,0.377,S
12,14,IN,12,NMOD,?,?,R1,?,?,3,Z,9,64,68,73,89,96,7,0.105,0.105,U
13,14,PRP$,15,NMOD,?,?,R1,?,?,3,Z,16,58,67,74,77,96,19,0.173,0.173,U
14,14,NNS,13,PMOD,?,?,R1,?,?,3,Z,24,50,64,74,40,96,56,0.235,0.705,LL-
1,20,NNP,2,TITLE,?,?,T1,?,?,2,A,31,50,73,82,135,164,29,0.176,0.352,L*+H
2,20,NNP,3,SBJ,?,?,T1,?,?,2,A,12,69,75,80,120,144,23,0.195,0.39,S
3,20,VBD,0,ROOT,?,?,R1,?,?,2,Z,2,71,73,74,109,120,11,0.132,0.132,U
4,20,JJ,6,NMOD,?,?,R1,?,?,2,Z,26,54,71,80,97,141,44,0.145,0.579,H*
5,20,NN,6,NMOD,?,?,R1,?,?,2,Z,26,53,72,79,105,124,19,0.252,0.252,S
6,20,NN,3,PRD,?,?,R1,?,?,2,Z,24,54,70,77,103,114,11,0.17,0.51,H*
7,20,CC,6,COORD,?,?,R1,?,?,2,Z,17,57,70,74,108,110,2,0.113,0.113,U
8,20,NN,7,CONJ,?,?,R1,?,?,2,Z,23,56,72,79,96,117,21,0.153,0.459,L*
9,20,IN,6,NMOD,?,?,R1,?,?,2,Z,14,62,68,76,90,258,168,0.126,0.126,U
10,20,DT,12,NMOD,?,?,R1,?,?,2,Z,15,58,66,73,258,258,0,0.057,0.057,U
11,20,NN,12,NMOD,?,?,R1,?,?,2,Z,25,51,68,76,105,128,23,0.109,0.327,H*
12,20,NN,9,PMOD,?,?,R1,?,?,2,Z,12,64,71,76,91,113,22,0.124,0.371,S
13,20,IN,12,NMOD,?,?,R1,?,?,2,Z,10,64,70,74,86,100,14,0.101,0.101,U
14,20,DT,16,NMOD,?,?,R1,?,?,2,Z,11,59,66,70,95,101,6,0.113,0.113,U
15,20,JJ,16,NMOD,?,?,R1,?,?,2,Z,22,53,69,75,93,136,42,0.142,0.711,H*
16,20,NN,13,PMOD,?,?,R1,?,?,2,Z,10,65,70,74,91,105,14,0.124,0.371,S
17,20,IN,16,NMOD,?,?,R1,?,?,2,Z,6,64,68,70,88,95,7,0.132,0.132,U
18,20,NNP,19,NAME,?,?,R1,?,?,2,Z,23,54,70,77,89,108,19,0.23,0.459,L*+H
19,20,NNPS,17,PMOD,?,?,R1,?,?,2,Z,25,52,67,76,79,101,23,0.153,0.61,S
20,20,NNP,19,POSTHON,?,?,R1,?,?,2,Z,21,49,59,70,125,125,0,0.122,0.365,LL-
1,11,IN,8,ADV,?,?,SP1,SP1,?,2,A,16,59,72,76,99,109,10,0.146,0.146,U
2,11,NNP,3,NAME,?,?,SP1,T1,?,2,Z,12,67,73,78,104,131,27,0.152,0.304,L*+H
3,11,NNP,4,SBJ,?,?,SP1,T1,?,2,Z,9,70,76,79,103,119,16,0.115,0.229,S
4,11,MD,1,SUB,?,?,SP1,R1,?,2,Z,12,63,72,75,95,110,15,0.214,0.214,S
5,11,VB,4,VC,?,?,SP1,R1,?,2,Z,17,59,72,76,83,102,19,0.4,0.4,HL-
6,11,PRP,8,SBJ,?,?,T1,?,?,2,B,12,53,60,65,0,0,0,0.233,0.233,U
7,11,NN,10,NMOD,?,?,R1,?,?,2,Z,16,61,72,76,96,113,17,0.167,0.334,H*
8,11,NN,8,PRD,?,?,R1,?,?,2,Z,13,60,69,73,85,99,14,0.211,0.211,S
9,11,RB,8,ADV,?,?,R1,?,?,2,Z,5,70,72,75,82,92,10,0.261,0.261,S
10,11,RB,11,AMOD,?,?,R1,?,?,2,Z,9,61,65,70,70,82,12,0.102,0.205,S
11,11,RB,8,ADV,?,?,R1,?,?,2,Z,16,52,61,68,73,114,41,0.211,0.423,LL-
1,4,NN,5,NMOD,?,?,R1,?,?,2,A,28,51,71,79,92,128,36,0.279,0.558,H*
2,4,NNS,9,OBJ,?,?,R1,?,?,2,A,22,54,67,76,90,105,15,0.246,0.493,HL-
3,4,PRP,9,SBJ,?,?,SP1,?,?,2,Z,16,53,64,69,99,100,1,0.093,0.093,U
4,4,VBZ,0,ROOT,?,?,SP1,?,?,2,Z,26,49,67,75,88,93,5,0.564,0.564,LL-
1,24,CC,14,DEP,?,?,SP1,SP1,?,3,A,30,46,65,76,116,119,2,0.13,0.13,U
2,24,IN,14,ADV,?,?,SP1,R1,?,3,A,16,58,68,74,122,134,12,0.115,0.115,U
3,24,DT,6,NMOD,?,?,SP1,R1,?,3,A,3,74,75,76,120,123,4,0.077,0.077,U
4,24,JJ,6,NMOD,?,?,SP1,R1,?,3,A,15,62,72,77,120,136,16,0.251,0.251,H*
5,24,DT,6,NMOD,?,?,SP1,R1,?,3,A,16,60,72,76,112,136,24,0.257,0.257,U
6,24,NNS,2,PMOD,?,?,SP1,R1,?,3,A,32,46,59,78,90,112,22,0.624,0.624,LL-
7,24,DT,9,NMOD,?,?,T1,?,?,3,B,23,53,68,76,115,131,16,0.266,0.266,S
8,24,NNS,13,NMOD,?,?,T1,?,?,3,B,24,55,72,79,115,125,10,0.216,0.216,S
9,24,IN,9,NMOD,?,?,T1,?,?,3,B,3,66,68,69,114,124,10,0.089,0.089,U
10,24,NNS,10,PMOD,?,?,T1,?,?,3,B,15,64,74,80,98,119,21,0.204,0.408,S
11,24,JJ,13,NMOD,?,?,T1,?,?,3,B,25,53,71,78,98,123,25,0.319,0.319,L*+H
12,24,NN,14,SBJ,?,?,T1,?,?,3,B,22,58,72,79,102,131,29,0.356,0.356,LL-
13,24,VBP,0,ROOT,?,?,R1,?,?,3,Z,4,69,71,73,95,100,5,0.101,0.101,U
14,24,VBG,14,VC,?,?,R1,?,?,3,Z,10,66,71,76,86,108,23,0.12,0.239,S
15,24,TO,15,VC,?,?,R1,?,?,3,Z,7,58,61,65,98,100,2,0.136,0.136,U
16,24,VB,16,IM,?,?,R1,?,?,3,Z,6,66,70,72,93,103,11,0.118,0.118,S
17,24,VBG,17,VC,?,?,R1,?,?,3,Z,14,66,72,79,92,109,17,0.254,0.508,H*
18,24,IN,18,LOC,?,?,R1,?,?,3,Z,1,69,70,70,93,94,1,0.092,0.092,U
19,24,DT,22,NMOD,?,?,R1,?,?,3,Z,10,60,66,70,90,93,4,0.101,0.101,U
20,24,JJ,22,NMOD,?,?,R1,?,?,3,Z,11,62,70,73,96,109,13,0.188,0.375,L*+H
21,24,NN,19,PMOD,?,?,R1,?,?,3,Z,13,62,70,75,94,98,4,0.159,0.318,S
22,24,IN,22,NMOD,?,?,R1,?,?,3,Z,11,62,69,72,83,94,11,0.141,0.141,U
23,24,DT,25,NMOD,?,?,R1,?,?,3,Z,9,60,65,69,82,93,11,0.088,0.088,U
24,24,NN,23,PMOD,?,?,R1,?,?,3,Z,28,47,66,75,65,79,14,0.492,0.492,LL-
1,18,RB,14,ADV,?,?,SP1,?,?,21,A,15,62,72,76,106,141,35,0.24,0.24,L*+H
2,18,IN,1,AMOD,?,?,SP1,?,?,21,A,24,55,70,79,137,139,2,0.132,0.132,U
3,18,DT,5,NMOD,P2,yes,SP1,T1,?,21,B,14,60,67,74,105,114,8,0.122,0.122,U
4,18,NN,5,NMOD,P2,yes,SP1,T1,?,21,B,22,57,72,79,115,132,17,0.188,0.376,S
5,18,NN,6,SBJ,P2,yes,SP1,T1,?,21,B,11,64,70,75,33,126,93,0.174,0.348,S
6,18,VBZ,2,SUB,P2,yes,SP1,R1,?,21,C,6,67,70,73,33,110,77,0.127,0.127,U
7,18,RB,6,ADV,P2,yes,SP1,R1,?,21,C,22,54,69,76,100,126,26,0.118,0.471,L*+H
8,18,RB,6,PRD,P2,yes,SP1,R1,?,21,C,18,60,71,78,34,109,75,0.225,0.45,H*
9,18,PRP,11,SBJ,?,?,SP2,?,?,21,D,7,59,63,66,34,83,49,0.118,0.118,U
10,18,VBP,0,ROOT,?,?,SP2,?,?,21,D,18,52,60,70,79,106,27,0.677,0.677,LH-
11,18,PRP,14,SBJ,?,?,R1,?,?,21,Z,12,61,67,73,101,101,0,0.132,0.132,U
12,18,NN,14,PRD,?,?,R1,?,?,21,Z,14,64,72,78,109,119,11,0.245,0.245,H*
13,18,IN,15,NMOD,?,?,R1,?,?,21,Z,19,56,69,75,108,117,9,0.113,0.113,U
14,18,DT,19,NMOD,?,?,R1,?,?,21,Z,3,72,74,75,100,108,8,0.089,0.089,U
15,18,JJ,19,NMOD,?,?,R1,?,?,21,Z,5,70,73,75,100,114,15,0.245,0.245,H*
16,18,NN,16,PMOD,?,?,R1,?,?,21,Z,8,66,70,75,94,116,22,0.193,0.386,S
17,18,TO,19,NMOD,?,?,R1,?,?,21,Z,5,64,65,68,92,101,9,0.155,0.155,U
18,18,VB,20,IM,?,?,R1,?,?,21,Z,16,55,63,72,30,97,67,0.202,0.404,LL-
1,16,NN,4,SBJ,?,?,R1,?,?,2,A,29,50,72,79,136,155,19,0.201,0.401,L*+H
2,16,RB,4,TMP,?,?,R1,?,?,2,A,16,64,74,80,111,136,26,0.156,0.313,S
3,16,VBZ,9,OBJ,?,?,R1,?,?,2,A,10,65,71,75,110,121,11,0.227,0.227,S
4,16,PRP,6,SBJ,?,?,R1,?,?,2,A,15,58,68,73,98,120,22,0.085,0.085,U
5,16,VBP,4,OBJ,?,?,R1,?,?,2,A,25,53,66,77,98,257,159,0.412,0.412,LL-
6,16,VBZ,0,ROOT,?,?,SP1,T1,?,2,Z,17,58,68,74,91,106,15,0.318,0.318,S
7,16,JJ,14,NMOD,A1,?,SP1,R1,?,2,Z,18,59,70,76,94,106,13,0.107,0.427,S
8,16,NNP,12,TITLE,A1,?,SP1,R1,?,2,Z,7,67,72,75,92,104,12,0.271,0.271,H*
9,16,NNP,14,NMOD,A1,?,SP1,R1,?,2,Z,20,53,68,73,92,100,8,0.13,0.26,S
10,16,NNS,14,NMOD,A1,?,SP1,R1,?,2,Z,26,51,70,77,86,94,8,0.129,0.386,S
11,16,NN,9,SBJ,A1,?,SP1,R1,?,2,Z,22,53,67,74,83,96,13,0.148,0.591,S
12,16,NNP,16,NAME,A1,?,SP1,R1,?,2,Z,25,52,66,76,94,97,3,0.238,0.238,S
13,16,NNP,14,APPO,A1,?,SP1,R1,?,2,Z,23,51,62,74,78,94,16,0.511,0.511,HL-
14,16,DT,19,NMOD,A2,?,SP1,R1,?,2,Z,20,53,67,73,93,97,5,0.141,0.141,U
15,16,NN,21,NMOD,A2,?,SP1,R1,?,2,Z,21,51,64,72,77,97,20,0.24,0.24,L*
16,16,NN,14,APPO,A2,?,SP1,R1,?,2,Z,21,49,64,70,81,98,17,0.142,0.57,LH-
1,15,PRP,3,SBJ,?,?,T1,?,?,2,A,10,61,67,72,100,105,6,0.105,0.105,U
2,15,VBP,0,ROOT,?,?,R1,?,?,2,Z,25,56,71,81,129,141,12,0.2,0.2,H*
3,15,PRP,5,SBJ,?,?,R1,?,?,2,Z,3,75,76,78,136,140,4,0.113,0.113,U
4,15,VBP,3,OBJ,?,?,R1,?,?,2,Z,8,73,78,81,122,138,16,0.178,0.178,S
5,15,CD,13,NMOD,?,?,R1,?,?,2,Z,5,74,76,79,116,125,9,0.214,0.214,S
6,15,RBR,13,NMOD,?,?,R1,?,?,2,Z,26,50,67,76,93,116,24,0.461,0.461,HL-
7,15,CD,13,NMOD,?,?,R1,?,?,2,Z,8,69,74,77,105,122,17,0.211,0.211,L*+H
8,15,RBR,13,NMOD,?,?,R1,?,?,2,Z,2,76,77,79,112,122,10,0.116,0.116,S
9,15,NN,5,OBJ,?,?,R1,?,?,2,Z,28,52,69,80,93,112,19,0.251,0.501,H*
10,15,CD,13,APPO,?,?,R1,?,?,2,Z,19,56,69,75,107,113,6,0.189,0.189,L*+H
11,15,RBR,17,NMOD,?,?,R1,?,?,2,Z,5,72,75,77,99,113,14,0.211,0.211,S
12,15,NN,3,OBJ,?,?,R1,?,?,2,Z,29,46,66,76,92,265,173,0.36,0.36,S
13,15,CD,21,NMOD,?,?,R1,?,?,2,Z,25,49,66,74,95,102,7,0.196,0.196,L*+H
14,15,RBR,21,NMOD,?,?,R1,?,?,2,Z,9,64,71,73,83,102,19,0.214,0.214,S
15,15,NN,3,OPRD,?,?,R1,?,?,2,Z,31,42,62,72,80,109,29,0.413,0.413,LL-
1,16,WRB,3,TMP,P2,yes,T1,SP1,?,17,B,13,62,72,75,111,130,19,0.133,0.133,S
2,16,PRP,3,SBJ,P2,yes,T1,T1,?,17,C,7,70,74,77,130,136,6,0.091,0.091,U
3,16,VBD,17,TMP,P2,yes,T1,R1,?,17,D,15,66,74,82,124,143,19,0.252,0.252,H*
4,16,NNS,3,OBJ,P2,yes,T1,R1,?,17,D,18,63,74,81,113,124,11,0.199,0.398,S
5,16,VBG,3,OPRD,P3,yes,T1,T1,?,17,E,27,53,70,79,111,119,8,0.175,0.524,S
6,16,CD,9,NMOD,P3,yes,T1,T1,?,237,E,30,49,70,79,96,137,40,0.16,1.44,H*
7,16,JJ,9,NMOD,P3,yes,T1,T1,?,17,E,21,57,72,78,100,110,10,0.231,0.461,S
8,16,JJ,9,NMOD,P3,yes,T1,T1,?,17,E,10,64,71,74,102,117,15,0.164,0.329,S
9,16,NNS,5,OBJ,P3,yes,T1,T1,?,17,E,15,60,70,75,101,123,22,0.21,0.419,LH-
10,16,DT,11,NMOD,P3,yes,T1,R1,?,17,F,6,65,68,71,96,108,11,0.084,0.084,U
11,16,NN,5,OBJ,P3,yes,T1,R1,?,18,F,14,62,69,76,102,113,11,0.301,0.301,L*
12,16,IN,11,NMOD,P3,yes,T1,R1,?,18,F,4,67,68,71,102,105,3,0.077,0.077,U
13,16,DT,14,NMOD,P3,yes,T1,R1,?,18,F,9,66,72,75,101,108,7,0.082,0.245,S
14,16,NN,12,PMOD,P3,yes,T1,R1,?,18,F,33,42,62,75,98,133,35,0.388,0.776,LH-
15,16,CD,17,SBJ,P3,yes,R1,T1,?,18,H,30,50,71,80,94,124,29,0.139,0.972,H*
16,16,VBD,0,ROOT,P3,yes,R1,R1,?,18,Z,28,46,66,74,81,95,14,0.246,0.737,LL-
1,12,IN,7,ADV,?,?,T1,?,?,2,A,17,54,67,72,118,119,1,0.137,0.137,U
2,12,DT,3,NMOD,?,?,T1,?,?,2,A,27,56,75,83,135,159,24,0.281,0.281,H*
3,12,NNS,1,PMOD,?,?,T1,?,?,2,A,24,54,72,78,106,133,27,0.209,0.417,HL-
4,12,DT,6,NMOD,?,?,R1,T1,?,2,Z,20,53,65,72,111,114,3,0.116,0.116,U
5,12,NN,7,SBJ,?,?,R1,T1,?,2,Z,8,71,76,79,108,121,13,0.253,0.253,L*+H
6,12,VBZ,0,ROOT,?,?,R1,R1,?,2,Z,13,64,71,76,95,115,20,0.161,0.161,U
7,12,NN,7,PRD,?,?,R1,R1,?,2,Z,32,44,61,76,77,114,37,0.299,0.599,HL-
8,12,IN,7,ADV,?,?,R1,R1,?,2,Z,32,44,64,76,0,0,0,0.151,0.151,S
9,12,TO,10,PMOD,?,?,R1,R1,?,2,Z,16,60,69,76,0,0,0,0.113,0.113,U
10,12,CD,12,NMOD,?,?,R1,R1,?,2,Z,26,54,70,80,95,139,44,0.213,0.852,H*
11,12,DT,15,NMOD,?,?,R1,R1,?,2,Z,1,72,72,72,92,95,3,0.048,0.048,U
12,12,NN,12,ADV,?,?,R1,R1,?,2,Z,30,43,64,73,84,92,8,0.374,0.374,LL-
1,18,NNS,9,SBJ,?,?,T1,?,?,4,A,19,63,75,83,99,135,36,0.238,0.475,H*
2,18,RB,4,ADV,?,?,T1,?,?,4,A,27,53,70,80,133,140,8,0.281,0.281,H*
3,18,VBN,1,APPO,?,?,T1,?,?,4,A,12,65,73,77,125,136,11,0.147,0.295,S
4,18,IN,4,ADV,?,?,T1,?,?,4,A,14,61,70,75,111,128,17,0.128,0.128,U
5,18,DT,7,NMOD,?,?,T1,?,?,4,A,1,73,74,74,99,111,12,0.1,0.1,U
6,18,NNS,5,PMOD,?,?,T1,?,?,4,A,22,52,67,74,83,99,15,0.283,0.566,LH-
7,18,VBP,0,ROOT,?,?,R1,?,?,4,B,25,53,67,78,112,127,15,0.176,0.176,S
8,18,DT,12,NMOD,P2,yes,R1,T1,?,4,C,17,56,68,73,119,125,6,0.085,0.085,U
9,18,JJ,12,NMOD,P2,yes,R1,T1,?,4,C,6,72,75,78,129,145,16,0.195,0.391,H*
10,18,NN,13,SBJ,P2,yes,R1,T1,?,4,C,12,63,71,76,94,129,35,0.323,0.323,S
11,18,MD,9,OBJ,P2,yes,R1,R1,?,4,Z,9,66,72,75,100,108,8,0.123,0.123,U
12,18,VB,13,VC,P2,yes,R1,R1,?,4,Z,11,64,70,75,99,114,15,0.168,0.168,S
13,18,PRP$,16,NMOD,P2,yes,R1,R1,?,4,Z,18,59,71,77,80,106,26,0.166,0.166,U
14,18,NN,14,PRD,P2,yes,R1,R1,?,4,Z,32,45,64,77,106,111,5,0.342,0.342,S
15,18,RB,16,NMOD,P2,yes,R1,R1,?,4,Z,25,53,71,78,95,99,4,0.295,0.295,H*
16,18,IN,14,ADV,P2,yes,R1,R1,?,4,Z,8,64,67,72,90,103,13,0.228,0.228,S
17,18,DT,22,NMOD,P2,yes,R1,R1,?,4,Z,14,57,64,71,77,94,17,0.138,0.138,U
18,18,NN,18,PMOD,P2,yes,R1,R1,?,4,Z,24,50,64,74,82,99,17,0.297,0.595,LL-
1,18,DT,3,NMOD,P2,no,R1,?,?,1,A,23,54,71,78,103,138,35,0.191,0.191,L*+H
2,18,NN,4,SBJ,P2,no,R1,?,?,1,A,6,72,76,78,138,158,21,0.141,0.141,S
3,18,VBZ,0,ROOT,P2,no,R1,?,?,1,B,6,71,75,78,117,158,41,0.112,0.112,U
4,18,VBN,4,VC,P2,no,R1,?,?,1,B,24,55,72,80,112,126,14,0.299,0.299,S
5,18,RP,5,PRT,P2,no,R1,?,?,1,B,24,56,73,80,116,118,2,0.154,0.154,S
6,18,DT,8,NMOD,P2,no,R1,?,?,1,B,23,50,65,74,0,0,0,0.125,0.125,U
7,18,NNS,11,NMOD,P2,no,R1,?,?,1,B,26,52,71,78,104,114,10,0.216,0.432,S
8,18,JJ,11,NMOD,P2,no,R1,?,?,1,B,16,62,72,79,104,118,14,0.131,0.394,H*
9,18,NN,5,OBJ,P2,no,R1,?,?,1,B,27,48,67,76,85,111,26,0.42,0.42,HL-
10,18,CC,4,COORD,P3,no,SP1,?,?,1,C,13,61,69,74,104,107,3,0.116,0.116,U
11,18,RBS,15,SBJ,P3,no,T1,?,?,1,D,14,62,70,76,106,119,13,0.262,0.262,L*+H
12,18,VBP,13,CONJ,P3,no,R1,?,?,1,Z,20,54,67,74,99,127,28,0.166,0.332,S
13,18,TO,15,OPRD,P3,no,R1,?,?,1,Z,11,58,64,69,94,102,8,0.104,0.104,U
14,18,VB,16,IM,P3,no,R1,?,?,1,Z,10,63,69,73,90,104,14,0.133,0.133,S
15,18,IN,17,LOCbPRD,P3,no,R1,?,?,1,Z,2,70,71,72,97,100,3,0.087,0.087,U
16,18,PRP$,21,NMOD,P3,no,R1,?,?,1,Z,7,65,70,71,87,97,10,0.137,0.137,U
17,18,JJ,21,NMOD,P3,no,R1,?,?,1,Z,20,54,69,74,87,102,15,0.208,0.208,S
18,18,NNS,18,PMOD,P3,no,R1,?,?,1,Z,24,49,62,73,74,98,23,0.308,0.617,HL-
1,7,EX,3,SBJ,?,?,R1,?,?,1,U,22,54,71,77,113,117,4,0.131,0.131,S
2,7,MD,0,ROOT,?,?,R1,?,?,1,U,16,62,72,77,86,117,31,0.181,0.181,U
3,7,VB,3,VC,?,?,R1,?,?,1,U,17,60,71,77,111,122,11,0.133,0.133,H*
4,7,DT,6,NMOD,?,?,R1,?,?,1,U,0,76,77,77,118,122,4,0.036,0.036,U
5,7,NN,4,PRD,?,?,R1,?,?,1,U,9,69,75,78,104,118,14,0.242,0.242,S
6,7,IN,6,NMOD,?,?,R1,?,?,1,U,9,65,70,73,85,104,19,0.095,0.095,U
7,7,NN,7,PMOD,?,?,R1,?,?,1,U,23,50,65,73,35,97,62,0.354,0.707,LL-
1,16,NN,18,OBJ,?,?,T1,?,?,5,A,21,54,72,76,103,136,33,0.22,0.22,L*+H
2,16,WP,3,SBJ,P2,yes,T1,T1,?,5,B,6,72,75,79,136,161,25,0.132,0.132,U
3,16,VBP,1,NMOD,P2,yes,T1,R1,?,5,C,26,52,66,78,135,142,7,0.128,0.128,S
4,16,VBN,3,VC,P2,yes,T1,R1,?,5,C,24,53,69,78,118,283,166,0.142,0.284,S
5,16,RB,4,MNR,P2,yes,T1,R1,?,5,C,21,59,74,79,104,121,17,0.344,0.344,S
6,16,DT,8,NMOD,P2,yes,T1,R1,?,5,C,23,54,73,78,107,118,11,0.232,0.232,L*+H
7,16,PRP$,8,NMOD,P2,yes,T1,R1,?,5,C,5,71,74,75,104,118,14,0.156,0.156,U
